        latitude   reduced     regular   latitude
          116         675         800     37.977493
          117         675         800     37.528056
          118         675         800     37.078618
          119         675         800     36.629180
          120         675         800     36.179743
          121         675         800     35.730305
          122         675         800     35.280867
          123         720         800     34.831430
          124         720         800     34.381992
          125         720         800     33.932554
          126         720         800     33.483117
          127         720         800     33.033679
          128         720         800     32.584241
          129         720         800     32.134803
          130         720         800     31.685366
          131         720         800     31.235928
          132         720         800     30.786490
          133         720         800     30.337053
          134         720         800     29.887615
          135         720         800     29.438177
          136         720         800     28.988739
          137         729         800     28.539302
          138         729         800     28.089864
          139         729         800     27.640426
          140         750         800     27.190988
          141         750         800     26.741551
          142         750         800     26.292113
          143         750         800     25.842675
          144         750         800     25.393237
          145         750         800     24.943799
          146         750         800     24.494362
          147         750         800     24.044924
          148         768         800     23.595486
          149         768         800     23.146048
          150         768         800     22.696611
          151         768         800     22.247173
          152         768         800     21.797735
          153         768         800     21.348297
          154         768         800     20.898859
          155         768         800     20.449422
          156         800         800     19.999984
          157         800         800     19.550546
          158         800         800     19.101108
          159         800         800     18.651670
          160         800         800     18.202233
          161         800         800     17.752795
          162         800         800     17.303357
          163         800         800     16.853919
          164         800         800     16.404481
          165         800         800     15.955043
          166         800         800     15.505606
          167         800         800     15.056168
          168         800         800     14.606730
          169         800         800     14.157292
          170         800         800     13.707854
          171         800         800     13.258416
          172         800         800     12.808979
          173         800         800     12.359541
          174         800         800     11.910103
          175         800         800     11.460665
          176         800         800     11.011227
          177         800         800     10.561789
          178         800         800     10.112352
          179         800         800      9.662914
          180         800         800      9.213476
          181         800         800      8.764038
          182         800         800      8.314600
          183         800         800      7.865162
          184         800         800      7.415725
          185         800         800      6.966287
          186         800         800      6.516849
          187         800         800      6.067411
          188         800         800      5.617973
          189         800         800      5.168535
          190         800         800      4.719097
          191         800         800      4.269660
          192         800         800      3.820222
          193         800         800      3.370784
          194         800         800      2.921346
          195         800         800      2.471908
          196         800         800      2.022470
          197         800         800      1.573032
          198         800         800      1.123595
          199         800         800      0.674157
          200         800         800      0.224719
          201         800         800     -0.224719
          202         800         800     -0.674157
          203         800         800     -1.123595
          204         800         800     -1.573032
          205         800         800     -2.022470
          206         800         800     -2.471908
          207         800         800     -2.921346
          208         800         800     -3.370784
          209         800         800     -3.820222
          210         800         800     -4.269660
          211         800         800     -4.719097
          212         800         800     -5.168535
          213         800         800     -5.617973
          214         800         800     -6.067411
          215         800         800     -6.516849
          216         800         800     -6.966287
          217         800         800     -7.415725
          218         800         800     -7.865162
          219         800         800     -8.314600
          220         800         800     -8.764038
          221         800         800     -9.213476
          222         800         800     -9.662914
          223         800         800    -10.112352
          224         800         800    -10.561789
          225         800         800    -11.011227
          226         800         800    -11.460665
          227         800         800    -11.910103
          228         800         800    -12.359541
          229         800         800    -12.808979
          230         800         800    -13.258416
          231         800         800    -13.707854
          232         800         800    -14.157292
          233         800         800    -14.606730
          234         800         800    -15.056168
          235         800         800    -15.505606
          236         800         800    -15.955043
          237         800         800    -16.404481
          238         800         800    -16.853919
          239         800         800    -17.303357
          240         800         800    -17.752795
          241         800         800    -18.202233
          242         800         800    -18.651670
          243         800         800    -19.101108
          244         800         800    -19.550546
          245         800         800    -19.999984
          246         768         800    -20.449422
          247         768         800    -20.898859
          248         768         800    -21.348297
          249         768         800    -21.797735
          250         768         800    -22.247173
          251         768         800    -22.696611
          252         768         800    -23.146048
          253         768         800    -23.595486
          254         750         800    -24.044924
          255         750         800    -24.494362
          256         750         800    -24.943799
          257         750         800    -25.393237
          258         750         800    -25.842675
          259         750         800    -26.292113
          260         750         800    -26.741551
          261         750         800    -27.190988
          262         729         800    -27.640426
          263         729         800    -28.089864
          264         729         800    -28.539302
          265         720         800    -28.988739
          266         720         800    -29.438177
          267         720         800    -29.887615
          268         720         800    -30.337053
          269         720         800    -30.786490
          270         720         800    -31.235928
          271         720         800    -31.685366
          272         720         800    -32.134803
          273         720         800    -32.584241
          274         720         800    -33.033679
          275         720         800    -33.483117
          276         720         800    -33.932554
          277         720         800    -34.381992
          278         720         800    -34.831430
          279         675         800    -35.280867
          280         675         800    -35.730305
          281         675         800    -36.179743
          282         675         800    -36.629180
          283         675         800    -37.078618
          284         675         800    -37.528056
          285         675         800    -37.977493
          286         648         800    -38.426931
          287         648         800    -38.876368
          288         640         800    -39.325806
          289         640         800    -39.775244
          290         640         800    -40.224681
          291         640         800    -40.674119
          292         640         800    -41.123557
          293         640         800    -41.572994
          294         640         800    -42.022432
          295         640         800    -42.471869
          296         640         800    -42.921307
          297         640         800    -43.370744
          298         600         800    -43.820182
          299         600         800    -44.269619
          300         600         800    -44.719057
          301         600         800    -45.168494
          302         600         800    -45.617932
          303         576         800    -46.067369
          304         576         800    -46.516807
          305         576         800    -46.966244
          306         576         800    -47.415682
          307         576         800    -47.865119
          308         576         800    -48.314557
          309         576         800    -48.763994
          310         576         800    -49.213431
          311         540         800    -49.662869
          312         540         800    -50.112306
          313         540         800    -50.561743
          314         540         800    -51.011181
          315         540         800    -51.460618
          316         512         800    -51.910055
          317         512         800    -52.359493
          318         512         800    -52.808930
          319         500         800    -53.258367
          320         500         800    -53.707804
          321         500         800    -54.157242
          322         486         800    -54.606679
          323         480         800    -55.056116
          324         480         800    -55.505553
          325         480         800    -55.954990
          326         480         800    -56.404427
          327         480         800    -56.853864
          328         480         800    -57.303301
          329         450         800    -57.752738
          330         450         800    -58.202175
          331         450         800    -58.651612
          332         432         800    -59.101049
          333         432         800    -59.550486
          334         432         800    -59.999923
          335         432         800    -60.449359
          336         432         800    -60.898796
          337         400         800    -61.348233
          338         400         800    -61.797670
          339         400         800    -62.247106
          340         400         800    -62.696543
          341         384         800    -63.145979
          342         375         800    -63.595416
          343         375         800    -64.044852
          344         375         800    -64.494288
          345         360         800    -64.943725
          346         360         800    -65.393161
          347         360         800    -65.842597
          348         360         800    -66.292033
          349         360         800    -66.741469
          350         360         800    -67.190905
          351         320         800    -67.640341
          352         320         800    -68.089777
          353         320         800    -68.539212
          354         320         800    -68.988648
          355         300         800    -69.438083
          356         300         800    -69.887519
          357         288         800    -70.336954
          358         288         800    -70.786389
          359         288         800    -71.235824
          360         270         800    -71.685258
          361         270         800    -72.134693
          362         256         800    -72.584127
          363         250         800    -73.033562
          364         243         800    -73.482995
          365         240         800    -73.932429
          366         240         800    -74.381863
          367         225         800    -74.831296
          368         225         800    -75.280729
          369         216         800    -75.730162
          370         216         800    -76.179594
          371         200         800    -76.629026
          372         192         800    -77.078457
          373         192         800    -77.527888
          374         180         800    -77.977318
          375         180         800    -78.426748
          376         180         800    -78.876177
          377         160         800    -79.325606
          378         160         800    -79.775033
          379         150         800    -80.224460
          380         144         800    -80.673885
          381         135         800    -81.123310
          382         128         800    -81.572732
          383         125         800    -82.022153
          384         120         800    -82.471572
          385         108         800    -82.920989
          386         100         800    -83.370402
          387          96         800    -83.819812
          388          90         800    -84.269218
          389          81         800    -84.718618
          390          75         800    -85.168011
          391          72         800    -85.617395
          392          72         800    -86.066767
          393          64         800    -86.516121
          394          60         800    -86.965451
          395          50         800    -87.414743
          396          45         800    -87.863974
          397          40         800    -88.313096
          398          36         800    -88.761993
          399          25         800    -89.210294
          400          18         800    -89.655964
