        latitude   reduced     regular   latitude
          107         720        2560     74.994127
          108         720        2560     74.853557
          109         720        2560     74.712987
          110         720        2560     74.572417
          111         720        2560     74.431847
          112         720        2560     74.291277
          113         720        2560     74.150707
          114         720        2560     74.010137
          115         729        2560     73.869567
          116         750        2560     73.728997
          117         750        2560     73.588427
          118         750        2560     73.447857
          119         750        2560     73.307287
          120         768        2560     73.166717
          121         768        2560     73.026147
          122         768        2560     72.885577
          123         800        2560     72.745007
          124         800        2560     72.604437
          125         800        2560     72.463867
          126         800        2560     72.323298
          127         800        2560     72.182728
          128         810        2560     72.042158
          129         810        2560     71.901588
          130         864        2560     71.761018
          131         864        2560     71.620448
          132         864        2560     71.479878
          133         864        2560     71.339308
          134         864        2560     71.198738
          135         864        2560     71.058168
          136         864        2560     70.917598
          137         864        2560     70.777028
          138         900        2560     70.636458
          139         900        2560     70.495888
          140         900        2560     70.355318
          141         900        2560     70.214748
          142         900        2560     70.074178
          143         900        2560     69.933608
          144         960        2560     69.793038
          145         960        2560     69.652468
          146         960        2560     69.511898
          147         960        2560     69.371328
          148         960        2560     69.230758
          149         960        2560     69.090188
          150         960        2560     68.949618
          151         960        2560     68.809048
          152         960        2560     68.668478
          153         960        2560     68.527908
          154         960        2560     68.387338
          155         972        2560     68.246768
          156         972        2560     68.106198
          157        1000        2560     67.965628
          158        1000        2560     67.825058
          159        1000        2560     67.684488
          160        1000        2560     67.543918
          161        1000        2560     67.403348
          162        1024        2560     67.262778
          163        1024        2560     67.122208
          164        1024        2560     66.981638
          165        1024        2560     66.841067
          166        1080        2560     66.700497
          167        1080        2560     66.559927
          168        1080        2560     66.419357
          169        1080        2560     66.278787
          170        1080        2560     66.138217
          171        1080        2560     65.997647
          172        1080        2560     65.857077
          173        1080        2560     65.716507
          174        1080        2560     65.575937
          175        1125        2560     65.435367
          176        1125        2560     65.294797
          177        1125        2560     65.154227
          178        1125        2560     65.013657
          179        1125        2560     64.873087
          180        1125        2560     64.732517
          181        1125        2560     64.591947
          182        1125        2560     64.451377
          183        1152        2560     64.310807
          184        1152        2560     64.170237
          185        1152        2560     64.029667
          186        1152        2560     63.889097
          187        1152        2560     63.748527
          188        1200        2560     63.607957
          189        1200        2560     63.467387
          190        1200        2560     63.326817
          191        1200        2560     63.186247
          192        1200        2560     63.045677
          193        1200        2560     62.905107
          194        1200        2560     62.764537
          195        1200        2560     62.623967
          196        1215        2560     62.483397
          197        1215        2560     62.342826
          198        1215        2560     62.202256
          199        1280        2560     62.061686
          200        1280        2560     61.921116
          201        1280        2560     61.780546
          202        1280        2560     61.639976
          203        1280        2560     61.499406
          204        1280        2560     61.358836
          205        1280        2560     61.218266
          206        1280        2560     61.077696
          207        1280        2560     60.937126
          208        1280        2560     60.796556
          209        1280        2560     60.655986
          210        1280        2560     60.515416
          211        1296        2560     60.374846
          212        1296        2560     60.234276
          213        1350        2560     60.093706
          214        1350        2560     59.953136
          215        1350        2560     59.812566
          216        1350        2560     59.671996
          217        1350        2560     59.531426
          218        1350        2560     59.390856
          219        1350        2560     59.250286
          220        1350        2560     59.109715
          221        1350        2560     58.969145
          222        1350        2560     58.828575
          223        1440        2560     58.688005
          224        1440        2560     58.547435
          225        1440        2560     58.406865
          226        1440        2560     58.266295
          227        1440        2560     58.125725
          228        1440        2560     57.985155
          229        1440        2560     57.844585
          230        1440        2560     57.704015
          231        1440        2560     57.563445
          232        1440        2560     57.422875
          233        1440        2560     57.282305
          234        1440        2560     57.141735
          235        1440        2560     57.001165
          236        1440        2560     56.860595
          237        1440        2560     56.720025
          238        1440        2560     56.579455
          239        1440        2560     56.438884
          240        1458        2560     56.298314
          241        1458        2560     56.157744
          242        1458        2560     56.017174
          243        1458        2560     55.876604
          244        1500        2560     55.736034
          245        1500        2560     55.595464
          246        1500        2560     55.454894
          247        1500        2560     55.314324
          248        1500        2560     55.173754
          249        1500        2560     55.033184
          250        1500        2560     54.892614
          251        1500        2560     54.752044
          252        1536        2560     54.611474
          253        1536        2560     54.470904
          254        1536        2560     54.330334
          255        1536        2560     54.189764
          256        1536        2560     54.049194
          257        1536        2560     53.908623
          258        1536        2560     53.768053
          259        1600        2560     53.627483
          260        1600        2560     53.486913
          261        1600        2560     53.346343
          262        1600        2560     53.205773
          263        1600        2560     53.065203
          264        1600        2560     52.924633
          265        1600        2560     52.784063
          266        1600        2560     52.643493
          267        1600        2560     52.502923
          268        1600        2560     52.362353
          269        1600        2560     52.221783
          270        1600        2560     52.081213
          271        1600        2560     51.940643
          272        1620        2560     51.800073
          273        1620        2560     51.659502
          274        1620        2560     51.518932
          275        1728        2560     51.378362
          276        1728        2560     51.237792
          277        1728        2560     51.097222
          278        1728        2560     50.956652
          279        1728        2560     50.816082
          280        1728        2560     50.675512
          281        1728        2560     50.534942
          282        1728        2560     50.394372
          283        1728        2560     50.253802
          284        1728        2560     50.113232
          285        1728        2560     49.972662
          286        1728        2560     49.832092
          287        1728        2560     49.691522
          288        1728        2560     49.550952
          289        1728        2560     49.410381
          290        1728        2560     49.269811
          291        1728        2560     49.129241
          292        1728        2560     48.988671
          293        1728        2560     48.848101
          294        1728        2560     48.707531
          295        1728        2560     48.566961
          296        1728        2560     48.426391
          297        1728        2560     48.285821
          298        1800        2560     48.145251
          299        1800        2560     48.004681
          300        1800        2560     47.864111
          301        1800        2560     47.723541
          302        1800        2560     47.582971
          303        1800        2560     47.442401
          304        1800        2560     47.301830
          305        1800        2560     47.161260
          306        1800        2560     47.020690
          307        1800        2560     46.880120
          308        1800        2560     46.739550
          309        1800        2560     46.598980
          310        1800        2560     46.458410
          311        1800        2560     46.317840
          312        1800        2560     46.177270
          313        1875        2560     46.036700
          314        1875        2560     45.896130
          315        1875        2560     45.755560
          316        1875        2560     45.614990
          317        1875        2560     45.474420
          318        1875        2560     45.333850
          319        1875        2560     45.193279
          320        1875        2560     45.052709
          321        1875        2560     44.912139
          322        1875        2560     44.771569
          323        1875        2560     44.630999
          324        1875        2560     44.490429
          325        1875        2560     44.349859
          326        1875        2560     44.209289
          327        1875        2560     44.068719
          328        1875        2560     43.928149
          329        1875        2560     43.787579
          330        1920        2560     43.647009
          331        1920        2560     43.506439
          332        1920        2560     43.365869
          333        1920        2560     43.225299
          334        1920        2560     43.084728
          335        1920        2560     42.944158
          336        1920        2560     42.803588
          337        1920        2560     42.663018
          338        1920        2560     42.522448
          339        1920        2560     42.381878
          340        1920        2560     42.241308
          341        1944        2560     42.100738
          342        1944        2560     41.960168
          343        1944        2560     41.819598
          344        1944        2560     41.679028
          345        1944        2560     41.538458
          346        2000        2560     41.397888
          347        2000        2560     41.257318
          348        2000        2560     41.116747
          349        2000        2560     40.976177
          350        2000        2560     40.835607
          351        2000        2560     40.695037
          352        2000        2560     40.554467
          353        2000        2560     40.413897
          354        2000        2560     40.273327
          355        2000        2560     40.132757
          356        2000        2560     39.992187
          357        2000        2560     39.851617
          358        2000        2560     39.711047
          359        2000        2560     39.570477
          360        2025        2560     39.429907
          361        2025        2560     39.289337
          362        2025        2560     39.148766
          363        2025        2560     39.008196
          364        2025        2560     38.867626
          365        2025        2560     38.727056
          366        2048        2560     38.586486
          367        2048        2560     38.445916
          368        2048        2560     38.305346
          369        2048        2560     38.164776
          370        2048        2560     38.024206
          371        2048        2560     37.883636
          372        2048        2560     37.743066
          373        2160        2560     37.602496
          374        2160        2560     37.461926
          375        2160        2560     37.321356
          376        2160        2560     37.180785
          377        2160        2560     37.040215
          378        2160        2560     36.899645
          379        2160        2560     36.759075
          380        2160        2560     36.618505
          381        2160        2560     36.477935
          382        2160        2560     36.337365
          383        2160        2560     36.196795
          384        2160        2560     36.056225
          385        2160        2560     35.915655
          386        2160        2560     35.775085
          387        2160        2560     35.634515
          388        2160        2560     35.493945
          389        2160        2560     35.353374
          390        2160        2560     35.212804
          391        2160        2560     35.072234
          392        2160        2560     34.931664
          393        2160        2560     34.791094
          394        2160        2560     34.650524
          395        2160        2560     34.509954
          396        2160        2560     34.369384
          397        2160        2560     34.228814
          398        2160        2560     34.088244
          399        2160        2560     33.947674
          400        2160        2560     33.807104
          401        2160        2560     33.666534
          402        2160        2560     33.525964
          403        2187        2560     33.385393
          404        2187        2560     33.244823
          405        2187        2560     33.104253
          406        2187        2560     32.963683
          407        2187        2560     32.823113
          408        2187        2560     32.682543
          409        2187        2560     32.541973
          410        2187        2560     32.401403
          411        2250        2560     32.260833
          412        2250        2560     32.120263
          413        2250        2560     31.979693
          414        2250        2560     31.839123
          415        2250        2560     31.698553
          416        2250        2560     31.557982
          417        2250        2560     31.417412
          418        2250        2560     31.276842
          419        2250        2560     31.136272
          420        2250        2560     30.995702
          421        2250        2560     30.855132
          422        2250        2560     30.714562
          423        2250        2560     30.573992
          424        2250        2560     30.433422
          425        2250        2560     30.292852
          426        2250        2560     30.152282
          427        2250        2560     30.011712
          428        2250        2560     29.871142
          429        2250        2560     29.730572
          430        2250        2560     29.590001
          431        2304        2560     29.449431
          432        2304        2560     29.308861
          433        2304        2560     29.168291
          434        2304        2560     29.027721
          435        2304        2560     28.887151
          436        2304        2560     28.746581
          437        2304        2560     28.606011
          438        2304        2560     28.465441
          439        2304        2560     28.324871
          440        2304        2560     28.184301
          441        2304        2560     28.043731
          442        2304        2560     27.903161
          443        2304        2560     27.762590
          444        2304        2560     27.622020
          445        2304        2560     27.481450
          446        2304        2560     27.340880
          447        2304        2560     27.200310
          448        2304        2560     27.059740
          449        2400        2560     26.919170
          450        2400        2560     26.778600
          451        2400        2560     26.638030
          452        2400        2560     26.497460
          453        2400        2560     26.356890
          454        2400        2560     26.216320
          455        2400        2560     26.075750
          456        2400        2560     25.935179
          457        2400        2560     25.794609
          458        2400        2560     25.654039
          459        2400        2560     25.513469
          460        2400        2560     25.372899
          461        2400        2560     25.232329
          462        2400        2560     25.091759
          463        2400        2560     24.951189
          464        2400        2560     24.810619
          465        2400        2560     24.670049
          466        2400        2560     24.529479
          467        2400        2560     24.388909
          468        2400        2560     24.248339
          469        2400        2560     24.107768
          470        2400        2560     23.967198
          471        2400        2560     23.826628
          472        2400        2560     23.686058
          473        2400        2560     23.545488
          474        2400        2560     23.404918
          475        2400        2560     23.264348
          476        2400        2560     23.123778
          477        2400        2560     22.983208
          478        2400        2560     22.842638
          479        2400        2560     22.702068
          480        2400        2560     22.561498
          481        2400        2560     22.420928
          482        2400        2560     22.280357
          483        2400        2560     22.139787
          484        2400        2560     21.999217
          485        2400        2560     21.858647
          486        2430        2560     21.718077
          487        2430        2560     21.577507
          488        2430        2560     21.436937
          489        2430        2560     21.296367
          490        2430        2560     21.155797
          491        2430        2560     21.015227
          492        2430        2560     20.874657
          493        2430        2560     20.734087
          494        2430        2560     20.593517
          495        2430        2560     20.452946
          496        2430        2560     20.312376
          497        2430        2560     20.171806
          498        2430        2560     20.031236
          499        2430        2560     19.890666
          500        2500        2560     19.750096
          501        2500        2560     19.609526
          502        2500        2560     19.468956
          503        2500        2560     19.328386
          504        2500        2560     19.187816
          505        2500        2560     19.047246
          506        2500        2560     18.906676
          507        2500        2560     18.766106
          508        2500        2560     18.625535
          509        2500        2560     18.484965
          510        2500        2560     18.344395
          511        2500        2560     18.203825
          512        2500        2560     18.063255
          513        2500        2560     17.922685
          514        2500        2560     17.782115
          515        2500        2560     17.641545
          516        2500        2560     17.500975
          517        2500        2560     17.360405
          518        2500        2560     17.219835
          519        2500        2560     17.079265
          520        2500        2560     16.938694
          521        2500        2560     16.798124
          522        2500        2560     16.657554
          523        2500        2560     16.516984
          524        2500        2560     16.376414
          525        2500        2560     16.235844
          526        2500        2560     16.095274
          527        2500        2560     15.954704
          528        2500        2560     15.814134
          529        2500        2560     15.673564
          530        2500        2560     15.532994
          531        2500        2560     15.392424
          532        2500        2560     15.251854
          533        2500        2560     15.111283
          534        2500        2560     14.970713
          535        2500        2560     14.830143
          536        2500        2560     14.689573
          537        2500        2560     14.549003
          538        2500        2560     14.408433
          539        2500        2560     14.267863
          540        2500        2560     14.127293
          541        2560        2560     13.986723
          542        2560        2560     13.846153
          543        2560        2560     13.705583
          544        2560        2560     13.565013
          545        2560        2560     13.424443
          546        2560        2560     13.283872
          547        2560        2560     13.143302
          548        2560        2560     13.002732
          549        2560        2560     12.862162
          550        2560        2560     12.721592
          551        2560        2560     12.581022
          552        2560        2560     12.440452
          553        2560        2560     12.299882
          554        2560        2560     12.159312
          555        2560        2560     12.018742
          556        2560        2560     11.878172
          557        2560        2560     11.737602
          558        2560        2560     11.597032
          559        2560        2560     11.456461
          560        2560        2560     11.315891
          561        2560        2560     11.175321
          562        2560        2560     11.034751
          563        2560        2560     10.894181
          564        2560        2560     10.753611
          565        2560        2560     10.613041
          566        2560        2560     10.472471
          567        2560        2560     10.331901
          568        2560        2560     10.191331
          569        2560        2560     10.050761
          570        2560        2560      9.910191
          571        2560        2560      9.769620
          572        2560        2560      9.629050
          573        2560        2560      9.488480
          574        2560        2560      9.347910
          575        2560        2560      9.207340
          576        2560        2560      9.066770
          577        2560        2560      8.926200
          578        2560        2560      8.785630
          579        2560        2560      8.645060
          580        2560        2560      8.504490
          581        2560        2560      8.363920
          582        2560        2560      8.223350
          583        2560        2560      8.082780
          584        2560        2560      7.942209
          585        2560        2560      7.801639
          586        2560        2560      7.661069
          587        2560        2560      7.520499
          588        2560        2560      7.379929
          589        2560        2560      7.239359
          590        2560        2560      7.098789
          591        2560        2560      6.958219
          592        2560        2560      6.817649
          593        2560        2560      6.677079
          594        2560        2560      6.536509
          595        2560        2560      6.395939
          596        2560        2560      6.255369
          597        2560        2560      6.114798
          598        2560        2560      5.974228
          599        2560        2560      5.833658
          600        2560        2560      5.693088
          601        2560        2560      5.552518
          602        2560        2560      5.411948
          603        2560        2560      5.271378
          604        2560        2560      5.130808
          605        2560        2560      4.990238
          606        2560        2560      4.849668
          607        2560        2560      4.709098
          608        2560        2560      4.568528
          609        2560        2560      4.427957
          610        2560        2560      4.287387
          611        2560        2560      4.146817
          612        2560        2560      4.006247
          613        2560        2560      3.865677
          614        2560        2560      3.725107
          615        2560        2560      3.584537
          616        2560        2560      3.443967
          617        2560        2560      3.303397
          618        2560        2560      3.162827
          619        2560        2560      3.022257
          620        2560        2560      2.881687
          621        2560        2560      2.741117
          622        2560        2560      2.600546
          623        2560        2560      2.459976
          624        2560        2560      2.319406
          625        2560        2560      2.178836
          626        2560        2560      2.038266
          627        2560        2560      1.897696
          628        2560        2560      1.757126
          629        2560        2560      1.616556
          630        2560        2560      1.475986
          631        2560        2560      1.335416
          632        2560        2560      1.194846
          633        2560        2560      1.054276
          634        2560        2560      0.913706
          635        2560        2560      0.773135
          636        2560        2560      0.632565
          637        2560        2560      0.491995
          638        2560        2560      0.351425
          639        2560        2560      0.210855
          640        2560        2560      0.070285
          641        2560        2560     -0.070285
          642        2560        2560     -0.210855
          643        2560        2560     -0.351425
          644        2560        2560     -0.491995
          645        2560        2560     -0.632565
          646        2560        2560     -0.773135
          647        2560        2560     -0.913706
          648        2560        2560     -1.054276
          649        2560        2560     -1.194846
          650        2560        2560     -1.335416
          651        2560        2560     -1.475986
          652        2560        2560     -1.616556
          653        2560        2560     -1.757126
          654        2560        2560     -1.897696
          655        2560        2560     -2.038266
          656        2560        2560     -2.178836
          657        2560        2560     -2.319406
          658        2560        2560     -2.459976
          659        2560        2560     -2.600546
          660        2560        2560     -2.741117
          661        2560        2560     -2.881687
          662        2560        2560     -3.022257
          663        2560        2560     -3.162827
          664        2560        2560     -3.303397
          665        2560        2560     -3.443967
          666        2560        2560     -3.584537
          667        2560        2560     -3.725107
          668        2560        2560     -3.865677
          669        2560        2560     -4.006247
          670        2560        2560     -4.146817
          671        2560        2560     -4.287387
          672        2560        2560     -4.427957
          673        2560        2560     -4.568528
          674        2560        2560     -4.709098
          675        2560        2560     -4.849668
          676        2560        2560     -4.990238
          677        2560        2560     -5.130808
          678        2560        2560     -5.271378
          679        2560        2560     -5.411948
          680        2560        2560     -5.552518
          681        2560        2560     -5.693088
          682        2560        2560     -5.833658
          683        2560        2560     -5.974228
          684        2560        2560     -6.114798
          685        2560        2560     -6.255369
          686        2560        2560     -6.395939
          687        2560        2560     -6.536509
          688        2560        2560     -6.677079
          689        2560        2560     -6.817649
          690        2560        2560     -6.958219
          691        2560        2560     -7.098789
          692        2560        2560     -7.239359
          693        2560        2560     -7.379929
          694        2560        2560     -7.520499
          695        2560        2560     -7.661069
          696        2560        2560     -7.801639
          697        2560        2560     -7.942209
          698        2560        2560     -8.082780
          699        2560        2560     -8.223350
          700        2560        2560     -8.363920
          701        2560        2560     -8.504490
          702        2560        2560     -8.645060
          703        2560        2560     -8.785630
          704        2560        2560     -8.926200
          705        2560        2560     -9.066770
          706        2560        2560     -9.207340
          707        2560        2560     -9.347910
          708        2560        2560     -9.488480
          709        2560        2560     -9.629050
          710        2560        2560     -9.769620
          711        2560        2560     -9.910191
          712        2560        2560    -10.050761
          713        2560        2560    -10.191331
          714        2560        2560    -10.331901
          715        2560        2560    -10.472471
          716        2560        2560    -10.613041
          717        2560        2560    -10.753611
          718        2560        2560    -10.894181
          719        2560        2560    -11.034751
          720        2560        2560    -11.175321
          721        2560        2560    -11.315891
          722        2560        2560    -11.456461
          723        2560        2560    -11.597032
          724        2560        2560    -11.737602
          725        2560        2560    -11.878172
          726        2560        2560    -12.018742
          727        2560        2560    -12.159312
          728        2560        2560    -12.299882
          729        2560        2560    -12.440452
          730        2560        2560    -12.581022
          731        2560        2560    -12.721592
          732        2560        2560    -12.862162
          733        2560        2560    -13.002732
          734        2560        2560    -13.143302
          735        2560        2560    -13.283872
          736        2560        2560    -13.424443
          737        2560        2560    -13.565013
          738        2560        2560    -13.705583
          739        2560        2560    -13.846153
          740        2560        2560    -13.986723
          741        2500        2560    -14.127293
          742        2500        2560    -14.267863
          743        2500        2560    -14.408433
          744        2500        2560    -14.549003
          745        2500        2560    -14.689573
          746        2500        2560    -14.830143
          747        2500        2560    -14.970713
          748        2500        2560    -15.111283
          749        2500        2560    -15.251854
          750        2500        2560    -15.392424
          751        2500        2560    -15.532994
          752        2500        2560    -15.673564
          753        2500        2560    -15.814134
          754        2500        2560    -15.954704
          755        2500        2560    -16.095274
          756        2500        2560    -16.235844
          757        2500        2560    -16.376414
          758        2500        2560    -16.516984
          759        2500        2560    -16.657554
          760        2500        2560    -16.798124
          761        2500        2560    -16.938694
          762        2500        2560    -17.079265
          763        2500        2560    -17.219835
          764        2500        2560    -17.360405
          765        2500        2560    -17.500975
          766        2500        2560    -17.641545
          767        2500        2560    -17.782115
          768        2500        2560    -17.922685
          769        2500        2560    -18.063255
          770        2500        2560    -18.203825
          771        2500        2560    -18.344395
          772        2500        2560    -18.484965
          773        2500        2560    -18.625535
          774        2500        2560    -18.766106
          775        2500        2560    -18.906676
          776        2500        2560    -19.047246
          777        2500        2560    -19.187816
          778        2500        2560    -19.328386
          779        2500        2560    -19.468956
          780        2500        2560    -19.609526
          781        2500        2560    -19.750096
          782        2430        2560    -19.890666
          783        2430        2560    -20.031236
          784        2430        2560    -20.171806
          785        2430        2560    -20.312376
          786        2430        2560    -20.452946
          787        2430        2560    -20.593517
          788        2430        2560    -20.734087
          789        2430        2560    -20.874657
          790        2430        2560    -21.015227
          791        2430        2560    -21.155797
          792        2430        2560    -21.296367
          793        2430        2560    -21.436937
          794        2430        2560    -21.577507
          795        2430        2560    -21.718077
          796        2400        2560    -21.858647
          797        2400        2560    -21.999217
          798        2400        2560    -22.139787
          799        2400        2560    -22.280357
          800        2400        2560    -22.420928
          801        2400        2560    -22.561498
          802        2400        2560    -22.702068
          803        2400        2560    -22.842638
          804        2400        2560    -22.983208
          805        2400        2560    -23.123778
          806        2400        2560    -23.264348
          807        2400        2560    -23.404918
          808        2400        2560    -23.545488
          809        2400        2560    -23.686058
          810        2400        2560    -23.826628
          811        2400        2560    -23.967198
          812        2400        2560    -24.107768
          813        2400        2560    -24.248339
          814        2400        2560    -24.388909
          815        2400        2560    -24.529479
          816        2400        2560    -24.670049
          817        2400        2560    -24.810619
          818        2400        2560    -24.951189
          819        2400        2560    -25.091759
          820        2400        2560    -25.232329
          821        2400        2560    -25.372899
          822        2400        2560    -25.513469
          823        2400        2560    -25.654039
          824        2400        2560    -25.794609
          825        2400        2560    -25.935179
          826        2400        2560    -26.075750
          827        2400        2560    -26.216320
          828        2400        2560    -26.356890
          829        2400        2560    -26.497460
          830        2400        2560    -26.638030
          831        2400        2560    -26.778600
          832        2400        2560    -26.919170
          833        2304        2560    -27.059740
          834        2304        2560    -27.200310
          835        2304        2560    -27.340880
          836        2304        2560    -27.481450
          837        2304        2560    -27.622020
          838        2304        2560    -27.762590
          839        2304        2560    -27.903161
          840        2304        2560    -28.043731
          841        2304        2560    -28.184301
          842        2304        2560    -28.324871
          843        2304        2560    -28.465441
          844        2304        2560    -28.606011
          845        2304        2560    -28.746581
          846        2304        2560    -28.887151
          847        2304        2560    -29.027721
          848        2304        2560    -29.168291
          849        2304        2560    -29.308861
          850        2304        2560    -29.449431
          851        2250        2560    -29.590001
          852        2250        2560    -29.730572
          853        2250        2560    -29.871142
          854        2250        2560    -30.011712
          855        2250        2560    -30.152282
          856        2250        2560    -30.292852
          857        2250        2560    -30.433422
          858        2250        2560    -30.573992
          859        2250        2560    -30.714562
          860        2250        2560    -30.855132
          861        2250        2560    -30.995702
          862        2250        2560    -31.136272
          863        2250        2560    -31.276842
          864        2250        2560    -31.417412
          865        2250        2560    -31.557982
          866        2250        2560    -31.698553
          867        2250        2560    -31.839123
          868        2250        2560    -31.979693
          869        2250        2560    -32.120263
          870        2250        2560    -32.260833
          871        2187        2560    -32.401403
          872        2187        2560    -32.541973
          873        2187        2560    -32.682543
          874        2187        2560    -32.823113
          875        2187        2560    -32.963683
          876        2187        2560    -33.104253
          877        2187        2560    -33.244823
          878        2187        2560    -33.385393
          879        2160        2560    -33.525964
          880        2160        2560    -33.666534
          881        2160        2560    -33.807104
          882        2160        2560    -33.947674
          883        2160        2560    -34.088244
          884        2160        2560    -34.228814
          885        2160        2560    -34.369384
          886        2160        2560    -34.509954
          887        2160        2560    -34.650524
          888        2160        2560    -34.791094
          889        2160        2560    -34.931664
          890        2160        2560    -35.072234
          891        2160        2560    -35.212804
          892        2160        2560    -35.353374
          893        2160        2560    -35.493945
          894        2160        2560    -35.634515
          895        2160        2560    -35.775085
          896        2160        2560    -35.915655
          897        2160        2560    -36.056225
          898        2160        2560    -36.196795
          899        2160        2560    -36.337365
          900        2160        2560    -36.477935
          901        2160        2560    -36.618505
          902        2160        2560    -36.759075
          903        2160        2560    -36.899645
          904        2160        2560    -37.040215
          905        2160        2560    -37.180785
          906        2160        2560    -37.321356
          907        2160        2560    -37.461926
          908        2160        2560    -37.602496
          909        2048        2560    -37.743066
          910        2048        2560    -37.883636
          911        2048        2560    -38.024206
          912        2048        2560    -38.164776
          913        2048        2560    -38.305346
          914        2048        2560    -38.445916
          915        2048        2560    -38.586486
          916        2025        2560    -38.727056
          917        2025        2560    -38.867626
          918        2025        2560    -39.008196
          919        2025        2560    -39.148766
          920        2025        2560    -39.289337
          921        2025        2560    -39.429907
          922        2000        2560    -39.570477
          923        2000        2560    -39.711047
          924        2000        2560    -39.851617
          925        2000        2560    -39.992187
          926        2000        2560    -40.132757
          927        2000        2560    -40.273327
          928        2000        2560    -40.413897
          929        2000        2560    -40.554467
          930        2000        2560    -40.695037
          931        2000        2560    -40.835607
          932        2000        2560    -40.976177
          933        2000        2560    -41.116747
          934        2000        2560    -41.257318
          935        2000        2560    -41.397888
          936        1944        2560    -41.538458
          937        1944        2560    -41.679028
          938        1944        2560    -41.819598
          939        1944        2560    -41.960168
          940        1944        2560    -42.100738
          941        1920        2560    -42.241308
          942        1920        2560    -42.381878
          943        1920        2560    -42.522448
          944        1920        2560    -42.663018
          945        1920        2560    -42.803588
          946        1920        2560    -42.944158
          947        1920        2560    -43.084728
          948        1920        2560    -43.225299
          949        1920        2560    -43.365869
          950        1920        2560    -43.506439
          951        1920        2560    -43.647009
          952        1875        2560    -43.787579
          953        1875        2560    -43.928149
          954        1875        2560    -44.068719
          955        1875        2560    -44.209289
          956        1875        2560    -44.349859
          957        1875        2560    -44.490429
          958        1875        2560    -44.630999
          959        1875        2560    -44.771569
          960        1875        2560    -44.912139
          961        1875        2560    -45.052709
          962        1875        2560    -45.193279
          963        1875        2560    -45.333850
          964        1875        2560    -45.474420
          965        1875        2560    -45.614990
          966        1875        2560    -45.755560
          967        1875        2560    -45.896130
          968        1875        2560    -46.036700
          969        1800        2560    -46.177270
          970        1800        2560    -46.317840
          971        1800        2560    -46.458410
          972        1800        2560    -46.598980
          973        1800        2560    -46.739550
          974        1800        2560    -46.880120
          975        1800        2560    -47.020690
          976        1800        2560    -47.161260
          977        1800        2560    -47.301830
          978        1800        2560    -47.442401
          979        1800        2560    -47.582971
          980        1800        2560    -47.723541
          981        1800        2560    -47.864111
          982        1800        2560    -48.004681
