 latitude reduced regular latitude
 number points points 
 ------- ------- ------- ----------
 88 368 1280 65.3395404291075
 89 372 1280 65.0585104708102
 90 376 1280 64.7774805023548
 91 380 1280 64.4964505240781
 92 384 1280 64.2154205363026
 93 388 1280 63.9343905393366
 94 392 1280 63.6533605334754
 95 396 1280 63.3723305190019
 96 400 1280 63.091300496187
 97 404 1280 62.8102704652906
 98 408 1280 62.5292404265619
 99 412 1280 62.2482103802402
 100 416 1280 61.9671803265548
 101 420 1280 61.6861502657264
 102 424 1280 61.4051201979667
 103 428 1280 61.1240901234794
 104 432 1280 60.8430600424601
 105 436 1280 60.5620299550971
 106 440 1280 60.2809998615717
 107 444 1280 59.9999697620583
 108 448 1280 59.7189396567247
 109 452 1280 59.4379095457329
 110 456 1280 59.1568794292387
 111 460 1280 58.8758493073924
 112 464 1280 58.5948191803389
 113 468 1280 58.313789048218
 114 472 1280 58.0327589111646
 115 476 1280 57.751728769309
 116 480 1280 57.4706986227768
 117 484 1280 57.1896684716895
 118 488 1280 56.9086383161644
 119 492 1280 56.6276081563149
 120 496 1280 56.3465779922506
 121 500 1280 56.0655478240774
 122 504 1280 55.784517651898
 123 508 1280 55.5034874758115
 124 512 1280 55.222457295914
 125 516 1280 54.9414271122983
 126 520 1280 54.6603969250544
 127 524 1280 54.3793667342697
 128 528 1280 54.0983365400284
 129 532 1280 53.8173063424124
 130 536 1280 53.5362761415012
 131 540 1280 53.2552459373716
 132 544 1280 52.9742157300982
 133 548 1280 52.6931855197534
 134 552 1280 52.4121553064074
 135 556 1280 52.1311250901284
 136 560 1280 51.8500948709826
 137 564 1280 51.5690646490341
 138 568 1280 51.2880344243453
 139 572 1280 51.0070041969769
 140 576 1280 50.7259739669878
 141 580 1280 50.4449437344351
 142 584 1280 50.1639134993745
 143 588 1280 49.8828832618601
 144 592 1280 49.6018530219444
 145 596 1280 49.3208227796786
 146 600 1280 49.0397925351124
 147 604 1280 48.7587622882944
 148 608 1280 48.4777320392715
 149 612 1280 48.1967017880897
 150 616 1280 47.9156715347936
 151 620 1280 47.6346412794268
 152 624 1280 47.3536110220315
 153 628 1280 47.072580762649
 154 632 1280 46.7915505013195
 155 636 1280 46.5105202380823
 156 640 1280 46.2294899729755
 157 644 1280 45.9484597060362
 158 648 1280 45.6674294373009
 159 652 1280 45.3863991668049
 160 656 1280 45.1053688945827
 161 660 1280 44.824338620668
 162 664 1280 44.5433083450937
 163 668 1280 44.2622780678919
 164 672 1280 43.9812477890938
 165 676 1280 43.70021750873
 166 680 1280 43.4191872268304
 167 684 1280 43.138156943424
 168 688 1280 42.8571266585394
 169 692 1280 42.5760963722043
 170 696 1280 42.2950660844458
 171 700 1280 42.0140357952906
 172 704 1280 41.7330055047645
 173 708 1280 41.4519752128929
 174 712 1280 41.1709449197006
 175 716 1280 40.8899146252118
 176 720 1280 40.6088843294502
 177 724 1280 40.3278540324389
 178 728 1280 40.0468237342006
 179 732 1280 39.7657934347576
 180 736 1280 39.4847631341314
 181 740 1280 39.2037328323433
 182 744 1280 38.9227025294142
 183 748 1280 38.6416722253643
 184 752 1280 38.3606419202135
 185 756 1280 38.0796116139814
 186 760 1280 37.798581306687
 187 764 1280 37.5175509983491
 188 768 1280 37.236520688986
 189 772 1280 36.9554903786156
 190 776 1280 36.6744600672554
 191 780 1280 36.3934297549228
 192 784 1280 36.1123994416347
 193 788 1280 35.8313691274075
 194 792 1280 35.5503388122576
 195 796 1280 35.2693084962008
 196 800 1280 34.9882781792528
 197 804 1280 34.7072478614288
 198 808 1280 34.4262175427438
 199 812 1280 34.1451872232127
 200 816 1280 33.8641569028498
 201 820 1280 33.5831265816694
 202 824 1280 33.3020962596853
 203 828 1280 33.0210659369112
 204 832 1280 32.7400356133605
 205 836 1280 32.4590052890465
 206 840 1280 32.1779749639819
 207 844 1280 31.8969446381796
 208 848 1280 31.6159143116519
 209 852 1280 31.3348839844112
 210 856 1280 31.0538536564695
 211 860 1280 30.7728233278385
 212 864 1280 30.4917929985299
 213 868 1280 30.2107626685552
 214 872 1280 29.9297323379256
 215 876 1280 29.648702006652
 216 880 1280 29.3676716747454
 217 884 1280 29.0866413422163
 218 888 1280 28.8056110090754
 219 892 1280 28.5245806753329
 220 896 1280 28.2435503409989
 221 900 1280 27.9625200060835
 222 904 1280 27.6814896705965
 223 908 1280 27.4004593345475
 224 912 1280 27.1194289979461
 225 916 1280 26.8383986608016
 226 920 1280 26.5573683231233
 227 924 1280 26.2763379849202
 228 928 1280 25.9953076462013
 229 932 1280 25.7142773069753
 230 936 1280 25.433246967251
 231 940 1280 25.1522166270369
 232 944 1280 24.8711862863414
 233 948 1280 24.5901559451728
 234 952 1280 24.3091256035393
 235 956 1280 24.0280952614489
 236 960 1280 23.7470649189096
 237 964 1280 23.4660345759292
 238 968 1280 23.1850042325154
 239 972 1280 22.9039738886758
 240 976 1280 22.622943544418
 241 980 1280 22.3419131997493
 242 984 1280 22.0608828546771
 243 988 1280 21.7798525092085
 244 992 1280 21.4988221633507
 245 996 1280 21.2177918171107
 246 1000 1280 20.9367614704954
 247 1004 1280 20.6557311235117
 248 1008 1280 20.3747007761662
 249 1012 1280 20.0936704284658
 250 1016 1280 19.812640080417
 251 1020 1280 19.5316097320262
 252 1024 1280 19.2505793833
 253 1028 1280 18.9695490342446
 254 1032 1280 18.6885186848663
 255 1036 1280 18.4074883351714
 256 1040 1280 18.126457985166
 257 1044 1280 17.8454276348561
 258 1048 1280 17.5643972842478
 259 1052 1280 17.2833669333469
 260 1056 1280 17.0023365821593
 261 1060 1280 16.7213062306908
 262 1064 1280 16.4402758789473
 263 1068 1280 16.1592455269342
 264 1072 1280 15.8782151746574
