latitude reduced regular latitude 
116 480 800 37.977493 
117 484 800 37.528056 
118 488 800 37.078618 
119 492 800 36.629180 
120 496 800 36.179743 
121 500 800 35.730305 
122 504 800 35.280867 
123 508 800 34.831430 
124 512 800 34.381992 
125 516 800 33.932554 
126 520 800 33.483117 
127 524 800 33.033679 
128 528 800 32.584241 
129 532 800 32.134803 
130 536 800 31.685366 
131 540 800 31.235928 
132 544 800 30.786490 
133 548 800 30.337053 
134 552 800 29.887615 
135 556 800 29.438177 
136 560 800 28.988739 
137 564 800 28.539302 
138 568 800 28.089864 
139 572 800 27.640426 
140 576 800 27.190988 
141 580 800 26.741551 
142 584 800 26.292113 
143 588 800 25.842675 
144 592 800 25.393237 
145 596 800 24.943799 
146 600 800 24.494362 
147 604 800 24.044924 
148 608 800 23.595486 
149 612 800 23.146048 
150 616 800 22.696611 
151 620 800 22.247173 
152 624 800 21.797735 
153 628 800 21.348297 
154 632 800 20.898859 
155 636 800 20.449422 
156 640 800 19.999984 
157 644 800 19.550546 
158 648 800 19.101108 
159 652 800 18.651670 
160 656 800 18.202233 
161 660 800 17.752795 
162 664 800 17.303357 
163 668 800 16.853919 
164 672 800 16.404481 
165 676 800 15.955043 
166 680 800 15.505606 
167 684 800 15.056168 
168 688 800 14.606730 
169 692 800 14.157292 
170 696 800 13.707854 
171 700 800 13.258416 
172 704 800 12.808979 
173 708 800 12.359541 
174 712 800 11.910103 
175 716 800 11.460665 
176 720 800 11.011227 
177 724 800 10.561789 
178 728 800 10.112352 
179 732 800 9.662914 
180 736 800 9.213476 
181 740 800 8.764038 
182 744 800 8.314600 
183 748 800 7.865162 
184 752 800 7.415725 
185 756 800 6.966287 
186 760 800 6.516849 
187 764 800 6.067411 
188 768 800 5.617973 
189 772 800 5.168535 
190 776 800 4.719097 
191 780 800 4.269660 
192 784 800 3.820222 
193 788 800 3.370784 
194 792 800 2.921346 
195 796 800 2.471908 
196 800 800 2.022470 
197 804 800 1.573032 
198 808 800 1.123595 
199 812 800 0.674157 
200 816 800 0.224719 
201 816 800 -0.224719 
202 812 800 -0.674157 
203 808 800 -1.123595 
204 804 800 -1.573032 
205 800 800 -2.022470 
206 796 800 -2.471908 
207 792 800 -2.921346 
208 788 800 -3.370784 
209 784 800 -3.820222 
210 780 800 -4.269660 
211 776 800 -4.719097 
212 772 800 -5.168535 
213 768 800 -5.617973 
214 764 800 -6.067411 
215 760 800 -6.516849 
216 756 800 -6.966287 
217 752 800 -7.415725 
218 748 800 -7.865162 
219 744 800 -8.314600 
220 740 800 -8.764038 
221 736 800 -9.213476 
222 732 800 -9.662914 
223 728 800 -10.112352 
224 724 800 -10.561789 
225 720 800 -11.011227 
226 716 800 -11.460665 
227 712 800 -11.910103 
228 708 800 -12.359541 
229 704 800 -12.808979 
230 700 800 -13.258416 
231 696 800 -13.707854 
232 692 800 -14.157292 
233 688 800 -14.606730 
234 684 800 -15.056168 
235 680 800 -15.505606 
236 676 800 -15.955043 
237 672 800 -16.404481 
238 668 800 -16.853919 
239 664 800 -17.303357 
240 660 800 -17.752795 
241 656 800 -18.202233 
242 652 800 -18.651670 
243 648 800 -19.101108 
244 644 800 -19.550546 
245 640 800 -19.999984 
246 636 800 -20.449422 
247 632 800 -20.898859 
248 628 800 -21.348297 
249 624 800 -21.797735 
250 620 800 -22.247173 
251 616 800 -22.696611 
252 612 800 -23.146048 
253 608 800 -23.595486 
254 604 800 -24.044924 
255 600 800 -24.494362 
256 596 800 -24.943799 
257 592 800 -25.393237 
258 588 800 -25.842675 
259 584 800 -26.292113 
260 580 800 -26.741551 
261 576 800 -27.190988 
262 572 800 -27.640426 
263 568 800 -28.089864 
264 564 800 -28.539302 
265 560 800 -28.988739 
266 556 800 -29.438177 
267 552 800 -29.887615 
268 548 800 -30.337053 
269 544 800 -30.786490 
270 540 800 -31.235928 
271 536 800 -31.685366 
272 532 800 -32.134803 
273 528 800 -32.584241 
274 524 800 -33.033679 
275 520 800 -33.483117 
276 516 800 -33.932554 
277 512 800 -34.381992 
278 508 800 -34.831430 
279 504 800 -35.280867 
280 500 800 -35.730305 
281 496 800 -36.179743 
282 492 800 -36.629180 
283 488 800 -37.078618 
284 484 800 -37.528056 
285 480 800 -37.977493 
286 476 800 -38.426931 
287 472 800 -38.876368 
288 468 800 -39.325806 
289 464 800 -39.775244 
290 460 800 -40.224681 
291 456 800 -40.674119 
292 452 800 -41.123557 
293 448 800 -41.572994 
294 444 800 -42.022432 
295 440 800 -42.471869 
296 436 800 -42.921307 
297 432 800 -43.370744 
298 428 800 -43.820182 
299 424 800 -44.269619 
300 420 800 -44.719057 
301 416 800 -45.168494 
302 412 800 -45.617932 
303 408 800 -46.067369 
304 404 800 -46.516807 
305 400 800 -46.966244 
306 396 800 -47.415682 
307 392 800 -47.865119 
308 388 800 -48.314557 
309 384 800 -48.763994 
310 380 800 -49.213431 
311 376 800 -49.662869 
312 372 800 -50.112306 
313 368 800 -50.561743 
314 364 800 -51.011181 
315 360 800 -51.460618 
316 356 800 -51.910055 
317 352 800 -52.359493 
318 348 800 -52.808930 
319 344 800 -53.258367 
320 340 800 -53.707804 
321 336 800 -54.157242 
322 332 800 -54.606679 
323 328 800 -55.056116 
324 324 800 -55.505553 
325 320 800 -55.954990 
326 316 800 -56.404427 
327 312 800 -56.853864 
328 308 800 -57.303301 
329 304 800 -57.752738 
330 300 800 -58.202175 
331 296 800 -58.651612 
332 292 800 -59.101049 
333 288 800 -59.550486 
334 284 800 -59.999923 
335 280 800 -60.449359 
336 276 800 -60.898796 
337 272 800 -61.348233 
338 268 800 -61.797670 
339 264 800 -62.247106 
340 260 800 -62.696543 
341 256 800 -63.145979 
342 252 800 -63.595416 
343 248 800 -64.044852 
344 244 800 -64.494288 
345 240 800 -64.943725 
346 236 800 -65.393161 
347 232 800 -65.842597 
348 228 800 -66.292033 
349 224 800 -66.741469 
350 220 800 -67.190905 
351 216 800 -67.640341 
352 212 800 -68.089777 
353 208 800 -68.539212 
354 204 800 -68.988648 
355 200 800 -69.438083 
356 196 800 -69.887519 
357 192 800 -70.336954 
358 188 800 -70.786389 
359 184 800 -71.235824 
360 180 800 -71.685258 
361 176 800 -72.134693 
362 172 800 -72.584127 
363 168 800 -73.033562 
364 164 800 -73.482995 
365 160 800 -73.932429 
366 156 800 -74.381863 
367 152 800 -74.831296 
368 148 800 -75.280729 
369 144 800 -75.730162 
370 140 800 -76.179594 
371 136 800 -76.629026 
372 132 800 -77.078457 
373 128 800 -77.527888 
374 124 800 -77.977318 
375 120 800 -78.426748 
376 116 800 -78.876177 
377 112 800 -79.325606 
378 108 800 -79.775033 
379 104 800 -80.224460 
380 100 800 -80.673885 
381 96 800 -81.123310 
382 92 800 -81.572732 
383 88 800 -82.022153 
384 84 800 -82.471572 
385 80 800 -82.920989 
386 76 800 -83.370402 
387 72 800 -83.819812 
388 68 800 -84.269218 
389 64 800 -84.718618 
390 60 800 -85.168011 
391 56 800 -85.617395 
392 52 800 -86.066767 
393 48 800 -86.516121 
394 44 800 -86.965451 
395 40 800 -87.414743 
396 36 800 -87.863974 
397 32 800 -88.313096 
398 28 800 -88.761993 
399 24 800 -89.210294 
400 20 800 -89.655964 
