 latitude reduced regular latitude
 94 392 640 37.3478407093888
 95 396 640 36.7862193179118
 96 400 640 36.2245979108143
 97 404 640 35.6629764886339
 98 408 640 35.1013550518869
 99 412 640 34.5397336010701
 100 416 640 33.9781121366611
 101 420 640 33.41649065912
 102 424 640 32.8548691688896
 103 428 640 32.2932476663968
 104 432 640 31.731626152053
 105 436 640 31.1700046262551
 106 440 640 30.6083830893862
 107 444 640 30.0467615418161
 108 448 640 29.4851399839021
 109 452 640 28.9235184159897
 110 456 640 28.3618968384128
 111 460 640 27.8002752514945
 112 464 640 27.2386536555477
 113 468 640 26.6770320508755
 114 472 640 26.1154104377713
 115 476 640 25.55378881652
 116 480 640 24.9921671873977
 117 484 640 24.4305455506724
 118 488 640 23.8689239066043
 119 492 640 23.3073022554465
 120 496 640 22.7456805974447
 121 500 640 22.1840589328381
 122 504 640 21.6224372618593
 123 508 640 21.060815584735
 124 512 640 20.4991939016858
 125 516 640 19.9375722129269
 126 520 640 19.3759505186683
 127 524 640 18.8143288191146
 128 528 640 18.2527071144659
 129 532 640 17.6910854049176
 130 536 640 17.1294636906605
 131 540 640 16.5678419718816
 132 544 640 16.0062202487637
 133 548 640 15.4445985214858
 134 552 640 14.8829767902235
 135 556 640 14.3213550551488
 136 560 640 13.7597333164304
 137 564 640 13.1981115742342
 138 568 640 12.636489828723
 139 572 640 12.0748680800568
 140 576 640 11.5132463283931
 141 580 640 10.9516245738869
 142 584 640 10.390002816691
 143 588 640 9.82838105695562
 144 592 640 9.26675929482939
 145 596 640 8.70513753045879
 146 600 640 8.14351576398857
 147 604 640 7.58189399556176
 148 608 640 7.02027222531986
 149 612 640 6.45865045340297
 150 616 640 5.89702867994982
 151 620 640 5.33540690509797
 152 624 640 4.77378512898388
 153 628 640 4.21216335174302
 154 632 640 3.65054157351001
 155 636 640 3.08891979441866
 156 640 640 2.52729801460214
 157 644 640 1.96567623419308
 158 648 640 1.40405445332362
 159 652 640 0.842432672125553
 160 656 640 0.280810890730402
 161 656 640 -0.280810890730402
 162 652 640 -0.842432672125553
 163 648 640 -1.40405445332362
 164 644 640 -1.96567623419308
 165 640 640 -2.52729801460214
 166 636 640 -3.08891979441866
 167 632 640 -3.65054157351001
 168 628 640 -4.21216335174302
 169 624 640 -4.77378512898388
 170 620 640 -5.33540690509797
 171 616 640 -5.89702867994982
 172 612 640 -6.45865045340297
 173 608 640 -7.02027222531986
 174 604 640 -7.58189399556176
 175 600 640 -8.14351576398857
 176 596 640 -8.70513753045879
 177 592 640 -9.26675929482939
 178 588 640 -9.82838105695562
 179 584 640 -10.390002816691
 180 580 640 -10.9516245738869
 181 576 640 -11.5132463283931
 182 572 640 -12.0748680800568
 183 568 640 -12.636489828723
 184 564 640 -13.1981115742342
 185 560 640 -13.7597333164304
 186 556 640 -14.3213550551488
 187 552 640 -14.8829767902235
 188 548 640 -15.4445985214858
 189 544 640 -16.0062202487637
 190 540 640 -16.5678419718816
 191 536 640 -17.1294636906605
 192 532 640 -17.6910854049176
 193 528 640 -18.2527071144659
 194 524 640 -18.8143288191146
 195 520 640 -19.3759505186683
 196 516 640 -19.9375722129269
 197 512 640 -20.4991939016858
 198 508 640 -21.060815584735
 199 504 640 -21.6224372618593
 200 500 640 -22.1840589328381
 201 496 640 -22.7456805974447
 202 492 640 -23.3073022554465
 203 488 640 -23.8689239066043
 204 484 640 -24.4305455506724
 205 480 640 -24.9921671873977
 206 476 640 -25.55378881652
 207 472 640 -26.1154104377713
 208 468 640 -26.6770320508755
 209 464 640 -27.2386536555477
 210 460 640 -27.8002752514945
 211 456 640 -28.3618968384128
 212 452 640 -28.9235184159897
 213 448 640 -29.4851399839021
 214 444 640 -30.0467615418161
 215 440 640 -30.6083830893862
 216 436 640 -31.1700046262551
 217 432 640 -31.731626152053
 218 428 640 -32.2932476663968
 219 424 640 -32.8548691688896
 220 420 640 -33.41649065912
 221 416 640 -33.9781121366611
 222 412 640 -34.5397336010701
 223 408 640 -35.1013550518869
 224 404 640 -35.6629764886339
 225 400 640 -36.2245979108143
 226 396 640 -36.7862193179118
 227 392 640 -37.3478407093888
 228 388 640 -37.909462084686
 229 384 640 -38.4710834432206
 230 380 640 -39.0327047843849
 231 376 640 -39.5943261075458
 232 372 640 -40.1559474120422
 233 368 640 -40.7175686971842
 234 364 640 -41.2791899622509
 235 360 640 -41.840811206489
 236 356 640 -42.4024324291106
 237 352 640 -42.9640536292912
 238 348 640 -43.5256748061674
 239 344 640 -44.0872959588346
 240 340 640 -44.6489170863444
 241 336 640 -45.2105381877018
 242 332 640 -45.7721592618623
 243 328 640 -46.3337803077286
 244 324 640 -46.895401324147
 245 320 640 -47.4570223099043
 246 316 640 -48.0186432637231
 247 312 640 -48.5802641842574
 248 308 640 -49.1418850700887
 249 304 640 -49.7035059197201
 250 300 640 -50.2651267315709
 251 296 640 -50.826747503971
 252 292 640 -51.388368235154
 253 288 640 -51.9499889232499
 254 284 640 -52.511609566278
 255 280 640 -53.0732301621377
 256 276 640 -53.6348507086
 257 272 640 -54.1964712032966
 258 268 640 -54.7580916437093
 259 264 640 -55.3197120271579
 260 260 640 -55.8813323507866
 261 256 640 -56.4429526115493
 262 252 640 -57.0045728061936
 263 248 640 -57.5661929312427
 264 244 640 -58.1278129829758
 265 240 640 -58.6894329574061
 266 236 640 -59.2510528502566
 267 232 640 -59.8126726569328
 268 228 640 -60.374292372493
 269 224 640 -60.9359119916146
 270 220 640 -61.4975315085565
 271 216 640 -62.0591509171168
 272 212 640 -62.6207702105862
 273 208 640 -63.1823893816941
 274 204 640 -63.7440084225492
 275 200 640 -64.3056273245713
 276 196 640 -64.8672460784143
 277 192 640 -65.4288646738789
 278 188 640 -65.9904830998128
 279 184 640 -66.5521013439962
 280 180 640 -67.1137193930114
 281 176 640 -67.6753372320917
 282 172 640 -68.2369548449477
 283 168 640 -68.7985722135654
 284 164 640 -69.3601893179717
 285 160 640 -69.9218061359605
 286 156 640 -70.4834226427713
 287 152 640 -71.0450388107114
 288 148 640 -71.6066546087076
 289 144 640 -72.1682700017748
 290 140 640 -72.7298849503795
 291 136 640 -73.2914994096763
 292 132 640 -73.8531133285838
 293 128 640 -74.414726648662
 294 124 640 -74.9763393027375
 295 120 640 -75.5379512132081
 296 116 640 -76.0995622899381
 297 112 640 -76.6611724276205
 298 108 640 -77.2227815024452
 299 104 640 -77.7843893678487
 300 100 640 -78.3459958490356
 301 96 640 -78.907600735838
 302 92 640 -79.4692037732917
 303 88 640 -80.0308046490315
 304 84 640 -80.5924029761778
 305 80 640 -81.153998269713
 306 76 640 -81.7155899132665
 307 72 640 -82.2771771114338
 308 68 640 -82.8387588197095
 309 64 640 -83.400333638737
 310 60 640 -83.9618996497181
 311 56 640 -84.5234541489144
 312 52 640 -85.0849932009119
 313 48 640 -85.6465108479529
 314 44 640 -86.2079976214231
 315 40 640 -86.7694375145276
 316 36 640 -87.3308011797376
 317 32 640 -87.8920284453444
 318 28 640 -88.4529738367131
 319 24 640 -89.0131761310221
 320 20 640 -89.5700895506067
